Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0043632,modification-dependent macromolecule catabolic process,19_GO:0008152 metabolic process,-3.4,4.1,4.6,30286,500,134,9,6.7,2.2,5094|7314|7337|8452|10973|55743|57531|64320|92421,PCBP2|UBB|UBE3A|CUL3|ASCC3|CHFR|HACE1|RNF25|CHMP4C,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-3.4,6.3,5.2,30286,215,134,6,4.5,1.8,3184|3187|4809|5094|51691|220988,HNRNPD|HNRNPH1|SNU13|PCBP2|LSM8|HNRNPA3,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-2871809,FCERI mediated Ca+2 mobilization,,-3.4,21,7.5,30286,33,134,3,2.2,1.3,808|4067|5532,CALM3|LYN|PPP3CB,-1,Ccdc115
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-3.4,4,4.6,30286,507,134,9,6.7,2.2,2823|3567|7010|23767|64805|79184|246175|347730|373509,GPM6A|IL5|TEK|FLRT3|P2RY12|BRCC3|CNOT6L|LRRTM1|USP50,-1,Ccdc115
GO Biological Processes,19,GO:2001235,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-3.3,7.9,5.5,30286,143,134,5,3.7,1.6,658|1540|1687|7314|27429,BMPR1B|CYLD|GSDME|UBB|HTRA2,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-5621481,C-type lectin receptors (CLRs),,-3.3,7.9,5.5,30286,143,134,5,3.7,1.6,808|4067|5532|7314|143662,CALM3|LYN|PPP3CB|UBB|MUC15,-1,Ccdc115
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.3,3.6,4.4,30286,621,134,10,7.5,2.3,71|2246|2321|4067|5354|7010|9037|27329|57142|64805,ACTG1|FGF1|FLT1|LYN|PLP1|TEK|SEMA5A|ANGPTL3|RTN4|P2RY12,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-5654727,Negative regulation of FGFR2 signaling,,-3.3,20,7.4,30286,34,134,3,2.2,1.3,2246|2263|7314,FGF1|FGFR2|UBB,-1,Ccdc115
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-3.3,5.1,4.9,30286,308,134,7,5.2,1.9,2246|2263|3357|4067|4988|7010|7534,FGF1|FGFR2|HTR2B|LYN|OPRM1|TEK|YWHAZ,-1,Ccdc115
GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-3.3,4.4,4.7,30286,407,134,8,6,2,2263|4747|7314|9037|27429|57142|64805|93986,FGFR2|NEFL|UBB|SEMA5A|HTRA2|RTN4|P2RY12|FOXP2,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-3.3,11,6.1,30286,82,134,4,3,1.5,1540|3326|5094|7314,CYLD|HSP90AB1|PCBP2|UBB,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,,-3.3,19,7.3,30286,35,134,3,2.2,1.3,1540|5094|7314,CYLD|PCBP2|UBB,-1,Ccdc115
Reactome Gene Sets,6,R-HSA-9706574,RHOBTB GTPase Cycle,,-3.3,19,7.3,30286,35,134,3,2.2,1.3,71|3326|8452,ACTG1|HSP90AB1|CUL3,-1,Ccdc115
GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-3.3,3.9,4.5,30286,520,134,9,6.7,2.2,285|658|2246|2263|2321|7337|23767|27429|91851,ANGPT2|BMPR1B|FGF1|FGFR2|FLT1|UBE3A|FLRT3|HTRA2|CHRDL1,-0.98,Ccdc115
Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-3.3,4.4,4.6,30286,414,134,8,6,2,3326|4869|5094|7314|7529|7534|8452|92421,HSP90AB1|NPM1|PCBP2|UBB|YWHAB|YWHAZ|CUL3|CHMP4C,-0.98,Ccdc115
Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-3.3,3.6,4.4,30286,634,134,10,7.5,2.3,808|3357|4988|5532|5734|6019|9934|10803|10846|64805,CALM3|HTR2B|OPRM1|PPP3CB|PTGER4|RLN2|P2RY14|CCR9|PDE10A|P2RY12,-0.98,Ccdc115
Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-3.3,3.6,4.4,30286,634,134,10,7.5,2.3,71|808|830|7314|7529|7534|23682|29978|60592|92421,ACTG1|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|RAB38|UBQLN2|SCOC|CHMP4C,-0.98,Ccdc115
GO Biological Processes,19,GO:1903050,regulation of proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-3.3,5.9,5,30286,228,134,6,4.5,1.8,3326|6613|7314|7337|29978|55743,HSP90AB1|SUMO2|UBB|UBE3A|UBQLN2|CHFR,-0.97,Ccdc115
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-3.2,4.3,4.5,30286,424,134,8,6,2,367|658|2246|2263|5532|7337|9037|23767,AR|BMPR1B|FGF1|FGFR2|PPP3CB|UBE3A|SEMA5A|FLRT3,-0.93,Ccdc115
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-3.2,4.3,4.5,30286,424,134,8,6,2,367|658|2246|2263|5532|7337|9037|23767,AR|BMPR1B|FGF1|FGFR2|PPP3CB|UBE3A|SEMA5A|FLRT3,-0.93,Ccdc115
Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-3.2,3.2,4.2,30286,768,134,11,8.2,2.4,808|830|4067|5532|7314|7337|7529|7534|8452|57531|64320,CALM3|CAPZA2|LYN|PPP3CB|UBB|UBE3A|YWHAB|YWHAZ|CUL3|HACE1|RNF25,-0.92,Ccdc115
Reactome Gene Sets,6,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,,-3.2,10,5.8,30286,88,134,4,3,1.5,3184|7314|7529|7534,HNRNPD|UBB|YWHAB|YWHAZ,-0.92,Ccdc115
KEGG Pathway,24,hsa04014,Ras signaling pathway,,-3.2,5.7,4.9,30286,236,134,6,4.5,1.8,285|808|2246|2263|2321|7010,ANGPT2|CALM3|FGF1|FGFR2|FLT1|TEK,-0.92,Ccdc115
GO Biological Processes,19,GO:0007143,female meiotic nuclear division,19_GO:0022414 reproductive process,-3.2,17,6.8,30286,39,134,3,2.2,1.3,5000|7314|10388,ORC4|UBB|SYCP2,-0.9,Ccdc115
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-3.2,4.2,4.5,30286,431,134,8,6,2,71|285|2246|2263|2321|7010|9037|27329,ACTG1|ANGPT2|FGF1|FGFR2|FLT1|TEK|SEMA5A|ANGPTL3,-0.9,Ccdc115
Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-3.1,4.7,4.6,30286,334,134,7,5.2,1.9,3357|4988|5734|6019|9934|10803|64805,HTR2B|OPRM1|PTGER4|RLN2|P2RY14|CCR9|P2RY12,-0.88,Ccdc115
GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-3.1,3.7,4.3,30286,547,134,9,6.7,2.2,71|285|2246|2263|2321|5532|7010|9037|27329,ACTG1|ANGPT2|FGF1|FGFR2|FLT1|PPP3CB|TEK|SEMA5A|ANGPTL3,-0.87,Ccdc115
GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-3.1,5.6,4.8,30286,243,134,6,4.5,1.8,2823|4747|7337|7534|23767|347730,GPM6A|NEFL|UBE3A|YWHAZ|FLRT3|LRRTM1,-0.87,Ccdc115
GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-3.1,7,5.1,30286,161,134,5,3.7,1.6,2246|3326|3357|4067|27429,FGF1|HSP90AB1|HTR2B|LYN|HTRA2,-0.87,Ccdc115
GO Biological Processes,19,GO:0009408,response to heat,19_GO:0050896 response to stimulus,-3.1,9.7,5.6,30286,93,134,4,3,1.5,2246|3326|4067|27429,FGF1|HSP90AB1|LYN|HTRA2,-0.87,Ccdc115
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-3.1,4.1,4.4,30286,440,134,8,6,2,71|658|2263|4747|5532|8633|9037|23767,ACTG1|BMPR1B|FGFR2|NEFL|PPP3CB|UNC5C|SEMA5A|FLRT3,-0.87,Ccdc115
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-3.1,3.1,4.1,30286,791,134,11,8.2,2.4,367|658|1687|2263|2321|4067|4869|4988|26136|27306|55840,AR|BMPR1B|GSDME|FGFR2|FLT1|LYN|NPM1|OPRM1|TES|HPGDS|EAF2,-0.86,Ccdc115
GO Biological Processes,19,GO:0051781,positive regulation of cell division,19_GO:0048518 positive regulation of biological process,-3.1,9.6,5.6,30286,94,134,4,3,1.5,2246|2263|3357|8452,FGF1|FGFR2|HTR2B|CUL3,-0.86,Ccdc115
Reactome Gene Sets,6,R-HSA-9824443,Parasitic Infection Pathways,,-3.1,6.9,5,30286,164,134,5,3.7,1.6,71|808|3326|4067|4907,ACTG1|CALM3|HSP90AB1|LYN|NT5E,-0.86,Ccdc115
Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-3.1,6.9,5,30286,164,134,5,3.7,1.6,71|808|3326|4067|4907,ACTG1|CALM3|HSP90AB1|LYN|NT5E,-0.86,Ccdc115
Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-3.1,3.4,4.1,30286,673,134,10,7.5,2.3,71|808|830|7314|7529|7534|23682|29978|60592|92421,ACTG1|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|RAB38|UBQLN2|SCOC|CHMP4C,-0.85,Ccdc115
Canonical Pathways,11,M5883,NABA SECRETED FACTORS,,-3.1,4.6,4.5,30286,343,134,7,5.2,1.9,285|2246|3567|9068|23452|27329|91851,ANGPT2|FGF1|IL5|ANGPTL1|ANGPTL2|ANGPTL3|CHRDL1,-0.85,Ccdc115
GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-3.1,5.4,4.7,30286,249,134,6,4.5,1.8,2823|4747|7337|7534|23767|347730,GPM6A|NEFL|UBE3A|YWHAZ|FLRT3|LRRTM1,-0.85,Ccdc115
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-3.1,3.3,4.1,30286,676,134,10,7.5,2.3,1540|2823|4067|4747|7337|9037|57142|64805|128344|347240,CYLD|GPM6A|LYN|NEFL|UBE3A|SEMA5A|RTN4|P2RY12|CIMAP3|KIF24,-0.85,Ccdc115
GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,6.8,5,30286,166,134,5,3.7,1.6,4067|5094|57142|79184|373509,LYN|PCBP2|RTN4|BRCC3|USP50,-0.85,Ccdc115
GO Biological Processes,19,GO:0000209,protein polyubiquitination,19_GO:0008152 metabolic process,-3.1,5.4,4.7,30286,250,134,6,4.5,1.8,7337|8452|10758|55743|57531|64320,UBE3A|CUL3|TRAF3IP2|CHFR|HACE1|RNF25,-0.85,Ccdc115
GO Biological Processes,19,GO:0010518,positive regulation of phospholipase activity,19_GO:0065007 biological regulation,-3,16,6.5,30286,43,134,3,2.2,1.3,2263|2321|3357,FGFR2|FLT1|HTR2B,-0.84,Ccdc115
Reactome Gene Sets,6,R-HSA-9656223,Signaling by RAF1 mutants,,-3,16,6.5,30286,43,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.84,Ccdc115
GO Biological Processes,19,GO:1903312,negative regulation of mRNA metabolic process,19_GO:0048519 negative regulation of biological process,-3,9.3,5.5,30286,97,134,4,3,1.5,3184|4869|10758|169966,HNRNPD|NPM1|TRAF3IP2|TENT5D,-0.84,Ccdc115
KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-3,5.4,4.6,30286,253,134,6,4.5,1.8,808|2246|2263|2321|3357|5532,CALM3|FGF1|FGFR2|FLT1|HTR2B|PPP3CB,-0.84,Ccdc115
GO Biological Processes,19,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0050896 response to stimulus,-3,5.4,4.6,30286,253,134,6,4.5,1.8,2321|7010|7337|9037|57142|64805,FLT1|TEK|UBE3A|SEMA5A|RTN4|P2RY12,-0.84,Ccdc115
GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0042592 homeostatic process,-3,3.3,4.1,30286,683,134,10,7.5,2.3,212|226|3357|4869|7337|23682|51714|57142|84899|283652,ALAS2|ALDOA|HTR2B|NPM1|UBE3A|RAB38|SELENOT|RTN4|TMTC4|SLC24A5,-0.84,Ccdc115
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0032502 developmental process,-3,3.3,4.1,30286,683,134,10,7.5,2.3,212|1540|2124|2263|4067|5532|5734|7010|10758|10803,ALAS2|CYLD|EVI2B|FGFR2|LYN|PPP3CB|PTGER4|TEK|TRAF3IP2|CCR9,-0.84,Ccdc115
GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-3,4,4.3,30286,454,134,8,6,2,443|1540|2124|3567|4067|4747|4988|9037,ASPA|CYLD|EVI2B|IL5|LYN|NEFL|OPRM1|SEMA5A,-0.84,Ccdc115
GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0050896 response to stimulus,-3,6.6,4.9,30286,171,134,5,3.7,1.6,808|3357|5532|10803|64805,CALM3|HTR2B|PPP3CB|CCR9|P2RY12,-0.82,Ccdc115
GO Biological Processes,19,GO:0045765,regulation of angiogenesis,19_GO:0032502 developmental process,-3,4.5,4.4,30286,353,134,7,5.2,1.9,285|2246|2321|6019|7010|9037|27329,ANGPT2|FGF1|FLT1|RLN2|TEK|SEMA5A|ANGPTL3,-0.82,Ccdc115
Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-3,3.9,4.2,30286,459,134,8,6,2,71|808|2246|2263|4067|4869|7314|7529,ACTG1|CALM3|FGF1|FGFR2|LYN|NPM1|UBB|YWHAB,-0.82,Ccdc115
GO Biological Processes,19,GO:0097305,response to alcohol,19_GO:0050896 response to stimulus,-3,5.3,4.6,30286,258,134,6,4.5,1.8,2263|2742|3184|4747|4988|5734,FGFR2|GLRA2|HNRNPD|NEFL|OPRM1|PTGER4,-0.82,Ccdc115
GO Biological Processes,19,GO:0050919,negative chemotaxis,19_GO:0040011 locomotion,-3,15,6.2,30286,46,134,3,2.2,1.3,8633|9037|23767,UNC5C|SEMA5A|FLRT3,-0.79,Ccdc115
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-2.9,3.9,4.2,30286,468,134,8,6,2,443|4067|4747|4988|9037|23767|57142|347730,ASPA|LYN|NEFL|OPRM1|SEMA5A|FLRT3|RTN4|LRRTM1,-0.78,Ccdc115
GO Biological Processes,19,GO:1901342,regulation of vasculature development,19_GO:0032502 developmental process,-2.9,4.4,4.3,30286,362,134,7,5.2,1.9,285|2246|2321|6019|7010|9037|27329,ANGPT2|FGF1|FLT1|RLN2|TEK|SEMA5A|ANGPTL3,-0.78,Ccdc115
Reactome Gene Sets,6,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,,-2.9,14,6.1,30286,47,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.78,Ccdc115
Reactome Gene Sets,6,R-HSA-6802949,Signaling by RAS mutants,,-2.9,14,6.1,30286,47,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.78,Ccdc115
Reactome Gene Sets,6,R-HSA-9649948,Signaling downstream of RAS mutants,,-2.9,14,6.1,30286,47,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.78,Ccdc115
Reactome Gene Sets,6,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,,-2.9,14,6.1,30286,47,134,3,2.2,1.3,71|808|7529,ACTG1|CALM3|YWHAB,-0.78,Ccdc115
GO Biological Processes,19,GO:0014003,oligodendrocyte development,19_GO:0032502 developmental process,-2.9,14,6.1,30286,47,134,3,2.2,1.3,443|4067|5354,ASPA|LYN|PLP1,-0.78,Ccdc115
GO Biological Processes,19,GO:0010389,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-2.9,8.7,5.2,30286,104,134,4,3,1.5,4998|55743|79184|92421,ORC1|CHFR|BRCC3|CHMP4C,-0.78,Ccdc115
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.9,3.8,4.1,30286,470,134,8,6,2,808|2246|2321|3326|3357|4067|4869|55450,CALM3|FGF1|FLT1|HSP90AB1|HTR2B|LYN|NPM1|CAMK2N1,-0.78,Ccdc115
Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-2.9,3.2,3.9,30286,709,134,10,7.5,2.3,808|3357|4988|5532|5734|6019|9934|10803|10846|64805,CALM3|HTR2B|OPRM1|PPP3CB|PTGER4|RLN2|P2RY14|CCR9|PDE10A|P2RY12,-0.77,Ccdc115
GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-2.9,4.3,4.3,30286,366,134,7,5.2,1.9,2321|4747|5532|8633|9037|10803|23767,FLT1|NEFL|PPP3CB|UNC5C|SEMA5A|CCR9|FLRT3,-0.77,Ccdc115
Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-2.9,6.3,4.7,30286,180,134,5,3.7,1.6,1687|3006|7314|7529|7534,GSDME|H1-2|UBB|YWHAB|YWHAZ,-0.77,Ccdc115
GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0048518 positive regulation of biological process,-2.9,3.8,4.1,30286,475,134,8,6,2,367|1687|2246|2263|2321|3357|4988|7010,AR|GSDME|FGF1|FGFR2|FLT1|HTR2B|OPRM1|TEK,-0.77,Ccdc115
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-2.9,6.2,4.7,30286,181,134,5,3.7,1.6,1540|5532|5734|10758|10803,CYLD|PPP3CB|PTGER4|TRAF3IP2|CCR9,-0.77,Ccdc115
GO Biological Processes,19,GO:0006511,ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.9,3.8,4.1,30286,479,134,8,6,2,5094|7337|8452|10973|55743|57531|64320|92421,PCBP2|UBE3A|CUL3|ASCC3|CHFR|HACE1|RNF25|CHMP4C,-0.75,Ccdc115
GO Biological Processes,19,GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,8.4,5.1,30286,108,134,4,3,1.5,5094|57142|79184|373509,PCBP2|RTN4|BRCC3|USP50,-0.75,Ccdc115
KEGG Pathway,24,hsa04066,HIF-1 signaling pathway,,-2.9,8.4,5.1,30286,108,134,4,3,1.5,226|285|2321|7010,ALDOA|ANGPT2|FLT1|TEK,-0.75,Ccdc115
GO Biological Processes,19,GO:0046434,organophosphate catabolic process,19_GO:0008152 metabolic process,-2.9,6.1,4.7,30286,184,134,5,3.7,1.6,226|4907|10846|11164|27329,ALDOA|NT5E|PDE10A|NUDT5|ANGPTL3,-0.74,Ccdc115
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.9,3.8,4.1,30286,482,134,8,6,2,808|2263|2321|3326|3357|4067|27429|373509,CALM3|FGFR2|FLT1|HSP90AB1|HTR2B|LYN|HTRA2|USP50,-0.74,Ccdc115
GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0008152 metabolic process,-2.8,3.4,3.9,30286,600,134,9,6.7,2.2,3326|4067|6613|7314|7337|27429|29978|55743|373509,HSP90AB1|LYN|SUMO2|UBB|UBE3A|HTRA2|UBQLN2|CHFR|USP50,-0.73,Ccdc115
GO Biological Processes,19,GO:0048871,multicellular organismal-level homeostasis,19_GO:0042592 homeostatic process,-2.8,3.4,3.9,30286,603,134,9,6.7,2.2,71|212|1540|4067|4907|5532|7314|10758|64922,ACTG1|ALAS2|CYLD|LYN|NT5E|PPP3CB|UBB|TRAF3IP2|LRRC19,-0.72,Ccdc115
GO Biological Processes,19,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.8,13,5.9,30286,51,134,3,2.2,1.3,658|1540|27429,BMPR1B|CYLD|HTRA2,-0.72,Ccdc115
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.8,4.9,4.3,30286,278,134,6,4.5,1.8,212|1540|4067|5532|10758|64922,ALAS2|CYLD|LYN|PPP3CB|TRAF3IP2|LRRC19,-0.72,Ccdc115
GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0008152 metabolic process,-2.8,6,4.6,30286,189,134,5,3.7,1.6,3326|6613|7314|29978|55743,HSP90AB1|SUMO2|UBB|UBQLN2|CHFR,-0.71,Ccdc115
Reactome Gene Sets,6,R-HSA-983705,Signaling by the B Cell Receptor (BCR),,-2.8,8.1,5,30286,112,134,4,3,1.5,808|4067|5532|7314,CALM3|LYN|PPP3CB|UBB,-0.71,Ccdc115
Reactome Gene Sets,6,R-HSA-5654736,Signaling by FGFR1,,-2.8,13,5.8,30286,52,134,3,2.2,1.3,2246|7314|23767,FGF1|UBB|FLRT3,-0.7,Ccdc115
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.8,3.1,3.8,30286,733,134,10,7.5,2.3,367|830|4869|5734|7337|9037|29978|57142|347240|347730,AR|CAPZA2|NPM1|PTGER4|UBE3A|SEMA5A|UBQLN2|RTN4|KIF24|LRRTM1,-0.7,Ccdc115
GO Biological Processes,19,GO:1903046,meiotic cell cycle process,19_GO:0022414 reproductive process,-2.8,5.9,4.5,30286,192,134,5,3.7,1.6,5000|7314|10388|54456|55743,ORC4|UBB|SYCP2|MOV10L1|CHFR,-0.7,Ccdc115
GO Biological Processes,19,GO:0044818,mitotic G2/M transition checkpoint,19_GO:0048519 negative regulation of biological process,-2.8,13,5.7,30286,53,134,3,2.2,1.3,4998|55743|79184,ORC1|CHFR|BRCC3,-0.7,Ccdc115
GO Biological Processes,19,GO:0060193,positive regulation of lipase activity,19_GO:0065007 biological regulation,-2.8,13,5.7,30286,53,134,3,2.2,1.3,2263|2321|3357,FGFR2|FLT1|HTR2B,-0.7,Ccdc115
GO Biological Processes,19,GO:0060688,regulation of morphogenesis of a branching structure,19_GO:0032502 developmental process,-2.8,13,5.7,30286,53,134,3,2.2,1.3,367|2263|57142,AR|FGFR2|RTN4,-0.7,Ccdc115
Canonical Pathways,11,M113,PID NFAT 3PATHWAY,,-2.8,13,5.7,30286,53,134,3,2.2,1.3,5532|7529|7534,PPP3CB|YWHAB|YWHAZ,-0.7,Ccdc115
KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-2.8,5.8,4.5,30286,194,134,5,3.7,1.6,285|808|4067|5532|7314,ANGPT2|CALM3|LYN|PPP3CB|UBB,-0.68,Ccdc115
GO Biological Processes,19,GO:0009191,ribonucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-2.7,13,5.7,30286,54,134,3,2.2,1.3,226|4907|11164,ALDOA|NT5E|NUDT5,-0.68,Ccdc115
GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.7,3.3,3.8,30286,619,134,9,6.7,2.2,3357|4988|5532|7337|8528|27306|27429|55450|347730,HTR2B|OPRM1|PPP3CB|UBE3A|DDO|HPGDS|HTRA2|CAMK2N1|LRRTM1,-0.68,Ccdc115
GO Biological Processes,19,GO:0009566,fertilization,19_GO:0022414 reproductive process,-2.7,5.8,4.5,30286,195,134,5,3.7,1.6,226|367|4809|7337|10388,ALDOA|AR|SNU13|UBE3A|SYCP2,-0.68,Ccdc115
GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.7,3,3.7,30286,746,134,10,7.5,2.3,808|2263|2321|3326|3357|4067|4869|27329|27429|373509,CALM3|FGFR2|FLT1|HSP90AB1|HTR2B|LYN|NPM1|ANGPTL3|HTRA2|USP50,-0.67,Ccdc115
GO Biological Processes,19,GO:0007626,locomotory behavior,19_GO:0032501 multicellular organismal process,-2.7,5.8,4.5,30286,196,134,5,3.7,1.6,5532|7337|27306|27429|347730,PPP3CB|UBE3A|HPGDS|HTRA2|LRRTM1,-0.67,Ccdc115
Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-2.7,3.3,3.8,30286,622,134,9,6.7,2.2,226|285|808|830|4067|7010|7534|10846|64805,ALDOA|ANGPT2|CALM3|CAPZA2|LYN|TEK|YWHAZ|PDE10A|P2RY12,-0.67,Ccdc115
Reactome Gene Sets,6,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,,-2.7,12,5.6,30286,55,134,3,2.2,1.3,367|830|3326,AR|CAPZA2|HSP90AB1,-0.67,Ccdc115
GO Biological Processes,19,GO:0007140,male meiotic nuclear division,19_GO:0022414 reproductive process,-2.7,12,5.6,30286,55,134,3,2.2,1.3,7314|10388|54456,UBB|SYCP2|MOV10L1,-0.67,Ccdc115
Reactome Gene Sets,6,R-HSA-109606,Intrinsic Pathway for Apoptosis,,-2.7,12,5.6,30286,55,134,3,2.2,1.3,1687|7529|7534,GSDME|YWHAB|YWHAZ,-0.67,Ccdc115
Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-2.7,4.6,4.2,30286,292,134,6,4.5,1.8,4998|5000|7314|7529|7534|79184,ORC1|ORC4|UBB|YWHAB|YWHAZ|BRCC3,-0.66,Ccdc115
Hallmark Gene Sets,23,M5926,HALLMARK MYC TARGETS V1,,-2.7,5.7,4.4,30286,200,134,5,3.7,1.6,52|3184|3326|4869|220988,ACP1|HNRNPD|HSP90AB1|NPM1|HNRNPA3,-0.65,Ccdc115
GO Biological Processes,19,GO:0050728,negative regulation of inflammatory response,19_GO:0048519 negative regulation of biological process,-2.7,5.6,4.4,30286,201,134,5,3.7,1.6,1540|4067|4907|5734|7010,CYLD|LYN|NT5E|PTGER4|TEK,-0.64,Ccdc115
GO Biological Processes,19,GO:0008543,fibroblast growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.7,12,5.5,30286,57,134,3,2.2,1.3,2246|2263|23767,FGF1|FGFR2|FLRT3,-0.64,Ccdc115
Reactome Gene Sets,6,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",,-2.7,12,5.5,30286,57,134,3,2.2,1.3,1540|3326|7314,CYLD|HSP90AB1|UBB,-0.64,Ccdc115
GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.7,7.5,4.8,30286,121,134,4,3,1.5,1540|4067|64922|92610,CYLD|LYN|LRRC19|TIFA,-0.64,Ccdc115
