Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006029,proteoglycan metabolic process,19_GO:0008152 metabolic process,-2.9,14,6.1,30286,84,75,3,4,2.3,1301|9951|126792,COL11A1|HS3ST4|B3GALT6,-0.63,Npas2
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.9,8.6,5.2,30286,187,75,4,5.3,2.6,3566|5027|8482|56848,IL4R|P2RX7|SEMA7A|SPHK2,-0.63,Npas2
GO Biological Processes,19,GO:0050890,cognition,19_GO:0032501 multicellular organismal process,-2.9,6.3,4.7,30286,322,75,5,6.7,2.9,1137|4297|5621|54112|57468,CHRNA4|KMT2A|PRNP|GPR88|SLC12A5,-0.63,Npas2
GO Biological Processes,19,GO:0017157,regulation of exocytosis,19_GO:0051179 localization,-2.9,8.6,5.2,30286,188,75,4,5.3,2.6,3566|3745|56848|140775,IL4R|KCNB1|SPHK2|SMCR8,-0.63,Npas2
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.9,5,4.4,30286,483,75,6,8,3.1,2850|3745|5027|5621|8851|94103,GPR27|KCNB1|P2RX7|PRNP|CDK5R1|ORMDL3,-0.62,Npas2
GO Biological Processes,19,GO:1904951,positive regulation of establishment of protein localization,19_GO:0051179 localization,-2.9,6.2,4.7,30286,326,75,5,6.7,2.9,2850|3745|5027|5621|8851,GPR27|KCNB1|P2RX7|PRNP|CDK5R1,-0.61,Npas2
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-2.8,4.8,4.3,30286,500,75,6,8,3.1,3566|5027|8482|10125|11334|56848,IL4R|P2RX7|SEMA7A|RASGRP1|TUSC2|SPHK2,-0.56,Npas2
GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0042592 homeostatic process,-2.8,4.1,4.1,30286,683,75,7,9.3,3.4,811|1203|3745|5027|5621|57468|94103,CALR|CLN5|KCNB1|P2RX7|PRNP|SLC12A5|ORMDL3,-0.56,Npas2
GO Biological Processes,19,GO:1900542,regulation of purine nucleotide metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.9,30286,91,75,3,4,2.3,5027|9759|56848,P2RX7|HDAC4|SPHK2,-0.56,Npas2
GO Biological Processes,19,GO:0006140,regulation of nucleotide metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.8,30286,92,75,3,4,2.3,5027|9759|56848,P2RX7|HDAC4|SPHK2,-0.55,Npas2
GO Biological Processes,19,GO:0030163,protein catabolic process,19_GO:0008152 metabolic process,-2.7,4,4,30286,711,75,7,9.3,3.4,406|811|1203|5027|8507|9575|79102,BMAL1|CALR|CLN5|P2RX7|ENC1|CLOCK|RNF26,-0.47,Npas2
GO Biological Processes,19,GO:0030148,sphingolipid biosynthetic process,19_GO:0008152 metabolic process,-2.7,12,5.5,30286,100,75,3,4,2.3,5027|56848|94103,P2RX7|SPHK2|ORMDL3,-0.46,Npas2
GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,19_GO:0051179 localization,-2.7,4.6,4.1,30286,528,75,6,8,3.1,811|3566|3745|8851|56848|140775,CALR|IL4R|KCNB1|CDK5R1|SPHK2|SMCR8,-0.46,Npas2
GO Biological Processes,19,GO:0001775,cell activation,19_GO:0032501 multicellular organismal process,-2.7,3.9,3.9,30286,726,75,7,9.3,3.4,1137|3566|4297|5027|9759|10125|11334,CHRNA4|IL4R|KMT2A|P2RX7|HDAC4|RASGRP1|TUSC2,-0.43,Npas2
GO Biological Processes,19,GO:0007420,brain development,19_GO:0032502 developmental process,-2.7,3.9,3.9,30286,729,75,7,9.3,3.4,1203|3737|6506|8482|8851|56848|146057,CLN5|KCNA2|SLC1A2|SEMA7A|CDK5R1|SPHK2|TTBK2,-0.42,Npas2
GO Biological Processes,19,GO:1905477,positive regulation of protein localization to membrane,19_GO:0051179 localization,-2.6,12,5.4,30286,105,75,3,4,2.3,3745|5621|8851,KCNB1|PRNP|CDK5R1,-0.41,Npas2
GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,19_GO:0032502 developmental process,-2.6,3.8,3.9,30286,735,75,7,9.3,3.4,406|811|3566|8482|9759|10140|10252,BMAL1|CALR|IL4R|SEMA7A|HDAC4|TOB1|SPRY1,-0.41,Npas2
GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0032502 developmental process,-2.6,7.2,4.6,30286,225,75,4,5.3,2.6,3800|6324|8482|8851,KIF5C|SCN1B|SEMA7A|CDK5R1,-0.4,Npas2
GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0032502 developmental process,-2.6,7.2,4.6,30286,225,75,4,5.3,2.6,3800|6324|8482|8851,KIF5C|SCN1B|SEMA7A|CDK5R1,-0.4,Npas2
GO Biological Processes,19,GO:0060078,regulation of postsynaptic membrane potential,19_GO:0065007 biological regulation,-2.6,11,5.3,30286,107,75,3,4,2.3,1137|3737|5027,CHRNA4|KCNA2|P2RX7,-0.4,Npas2
GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0050896 response to stimulus,-2.6,11,5.3,30286,108,75,3,4,2.3,6154|6201|8445,RPL26|RPS7|DYRK2,-0.39,Npas2
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.6,5.3,4.2,30286,378,75,5,6.7,2.9,5621|9759|10252|84919|140775,PRNP|HDAC4|SPRY1|PPP1R15B|SMCR8,-0.39,Npas2
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.6,5.3,4.2,30286,379,75,5,6.7,2.9,5621|9759|10252|84919|140775,PRNP|HDAC4|SPRY1|PPP1R15B|SMCR8,-0.39,Npas2
Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-2.6,11,5.2,30286,110,75,3,4,2.3,6506|57468|120103,SLC1A2|SLC12A5|SLC36A4,-0.38,Npas2
GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-2.6,5.2,4.2,30286,385,75,5,6.7,2.9,3566|5027|8482|10125|56848,IL4R|P2RX7|SEMA7A|RASGRP1|SPHK2,-0.37,Npas2
GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-2.6,6.9,4.5,30286,234,75,4,5.3,2.6,1203|3745|8851|11334,CLN5|KCNB1|CDK5R1|TUSC2,-0.36,Npas2
GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-2.5,3.7,3.8,30286,764,75,7,9.3,3.4,406|5027|5621|8482|9759|10125|84919,BMAL1|P2RX7|PRNP|SEMA7A|HDAC4|RASGRP1|PPP1R15B,-0.35,Npas2
GO Biological Processes,19,GO:0042752,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-2.5,11,5.1,30286,114,75,3,4,2.3,406|3737|9575,BMAL1|KCNA2|CLOCK,-0.35,Npas2
GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-2.5,5.2,4.1,30286,392,75,5,6.7,2.9,6139|6154|6160|6193|6201,RPL17|RPL26|RPL31|RPS5|RPS7,-0.35,Npas2
GO Biological Processes,19,GO:0008654,phospholipid biosynthetic process,19_GO:0008152 metabolic process,-2.5,6.7,4.4,30286,240,75,4,5.3,2.6,8835|56848|85465|94103,SOCS2|SPHK2|SELENOI|ORMDL3,-0.34,Npas2
GO Biological Processes,19,GO:2001257,regulation of cation channel activity,19_GO:0051179 localization,-2.5,10,5.1,30286,116,75,3,4,2.3,3787|3788|6324,KCNS1|KCNS2|SCN1B,-0.34,Npas2
GO Biological Processes,19,GO:0055082,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-2.5,4.2,3.9,30286,575,75,6,8,3.1,811|1203|3745|5621|57468|94103,CALR|CLN5|KCNB1|PRNP|SLC12A5|ORMDL3,-0.34,Npas2
GO Biological Processes,19,GO:0060322,head development,19_GO:0032502 developmental process,-2.5,3.6,3.7,30286,778,75,7,9.3,3.4,1203|3737|6506|8482|8851|56848|146057,CLN5|KCNA2|SLC1A2|SEMA7A|CDK5R1|SPHK2|TTBK2,-0.32,Npas2
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.5,6.6,4.4,30286,246,75,4,5.3,2.6,3566|5027|10125|56848,IL4R|P2RX7|RASGRP1|SPHK2,-0.31,Npas2
GO Biological Processes,19,GO:0002718,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.5,10,5,30286,120,75,3,4,2.3,5027|8482|56848,P2RX7|SEMA7A|SPHK2,-0.31,Npas2
Reactome Gene Sets,6,R-HSA-425407,SLC-mediated transmembrane transport,,-2.5,6.5,4.3,30286,249,75,4,5.3,2.6,682|6506|57468|120103,BSG|SLC1A2|SLC12A5|SLC36A4,-0.3,Npas2
GO Biological Processes,19,GO:1903305,regulation of regulated secretory pathway,19_GO:0051179 localization,-2.4,9.7,4.9,30286,125,75,3,4,2.3,3566|3745|56848,IL4R|KCNB1|SPHK2,-0.26,Npas2
Reactome Gene Sets,6,R-HSA-1630316,Glycosaminoglycan metabolism,,-2.4,9.6,4.8,30286,126,75,3,4,2.3,9672|9951|126792,SDC3|HS3ST4|B3GALT6,-0.26,Npas2
GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-2.4,4.8,3.9,30286,424,75,5,6.7,2.9,4297|6154|6506|9575|54112,KMT2A|RPL26|SLC1A2|CLOCK|GPR88,-0.24,Npas2
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-2.4,4.8,3.9,30286,424,75,5,6.7,2.9,6506|8482|10252|57468|130399,SLC1A2|SEMA7A|SPRY1|SLC12A5|ACVR1C,-0.24,Npas2
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-2.4,4.8,3.9,30286,424,75,5,6.7,2.9,6506|8482|10252|57468|130399,SLC1A2|SEMA7A|SPRY1|SLC12A5|ACVR1C,-0.24,Npas2
GO Biological Processes,19,GO:0006865,amino acid transport,19_GO:0051179 localization,-2.4,9.4,4.8,30286,129,75,3,4,2.3,5027|6506|120103,P2RX7|SLC1A2|SLC36A4,-0.24,Npas2
GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-2.4,4.7,3.9,30286,426,75,5,6.7,2.9,5621|6201|10252|84919|140775,PRNP|RPS7|SPRY1|PPP1R15B|SMCR8,-0.23,Npas2
GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.4,4.7,3.9,30286,428,75,5,6.7,2.9,811|5027|5621|6506|57468,CALR|P2RX7|PRNP|SLC1A2|SLC12A5,-0.23,Npas2
KEGG Pathway,24,hsa04728,Dopaminergic synapse,,-2.4,9.2,4.7,30286,132,75,3,4,2.3,406|3800|9575,BMAL1|KIF5C|CLOCK,-0.22,Npas2
GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-2.4,6,4.1,30286,268,75,4,5.3,2.6,406|4297|8851|9575,BMAL1|KMT2A|CDK5R1|CLOCK,-0.21,Npas2
GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-2.3,8.9,4.6,30286,136,75,3,4,2.3,406|4297|9575,BMAL1|KMT2A|CLOCK,-0.19,Npas2
GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-2.3,3.8,3.6,30286,631,75,6,8,3.1,1137|5027|5621|6506|8835|8851,CHRNA4|P2RX7|PRNP|SLC1A2|SOCS2|CDK5R1,-0.19,Npas2
GO Biological Processes,19,GO:0090288,negative regulation of cellular response to growth factor stimulus,19_GO:0048519 negative regulation of biological process,-2.3,8.8,4.6,30286,137,75,3,4,2.3,5654|10140|10252,HTRA1|TOB1|SPRY1,-0.19,Npas2
GO Biological Processes,19,GO:0021537,telencephalon development,19_GO:0032502 developmental process,-2.3,5.9,4,30286,275,75,4,5.3,2.6,3737|6506|8482|8851,KCNA2|SLC1A2|SEMA7A|CDK5R1,-0.18,Npas2
GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.3,3.8,3.6,30286,639,75,6,8,3.1,5621|6201|8851|10125|10252|140775,PRNP|RPS7|CDK5R1|RASGRP1|SPRY1|SMCR8,-0.17,Npas2
GO Biological Processes,19,GO:0007611,learning or memory,19_GO:0032501 multicellular organismal process,-2.3,5.8,4,30286,278,75,4,5.3,2.6,4297|5621|54112|57468,KMT2A|PRNP|GPR88|SLC12A5,-0.17,Npas2
GO Biological Processes,19,GO:0046467,membrane lipid biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.7,4.5,30286,140,75,3,4,2.3,5027|56848|94103,P2RX7|SPHK2|ORMDL3,-0.17,Npas2
GO Biological Processes,19,GO:0006417,regulation of translation,19_GO:0008152 metabolic process,-2.3,4.5,3.7,30286,450,75,5,6.7,2.9,811|6154|8507|10140|84919,CALR|RPL26|ENC1|TOB1|PPP1R15B,-0.16,Npas2
GO Biological Processes,19,GO:0021700,developmental maturation,19_GO:0032502 developmental process,-2.3,5.6,3.9,30286,286,75,4,5.3,2.6,1203|3745|8851|11334,CLN5|KCNB1|CDK5R1|TUSC2,-0.14,Npas2
GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-2.3,4.4,3.7,30286,458,75,5,6.7,2.9,3566|4297|5027|10125|11334,IL4R|KMT2A|P2RX7|RASGRP1|TUSC2,-0.14,Npas2
GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0050789 regulation of biological process,-2.2,4.4,3.6,30286,461,75,5,6.7,2.9,1137|5027|6506|8851|57468,CHRNA4|P2RX7|SLC1A2|CDK5R1|SLC12A5,-0.13,Npas2
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-2.2,5.6,3.9,30286,289,75,4,5.3,2.6,3566|4297|9759|11334,IL4R|KMT2A|HDAC4|TUSC2,-0.13,Npas2
GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-2.2,3.7,3.5,30286,659,75,6,8,3.1,5027|5621|6324|8482|8507|8851,P2RX7|PRNP|SCN1B|SEMA7A|ENC1|CDK5R1,-0.13,Npas2
Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-2.2,5.6,3.9,30286,290,75,4,5.3,2.6,9672|9883|9951|126792,SDC3|POM121|HS3ST4|B3GALT6,-0.13,Npas2
GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-2.2,5.6,3.9,30286,291,75,4,5.3,2.6,3566|5027|10125|11334,IL4R|P2RX7|RASGRP1|TUSC2,-0.13,Npas2
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-2.2,4.3,3.6,30286,470,75,5,6.7,2.9,5621|8851|10125|10252|140775,PRNP|CDK5R1|RASGRP1|SPRY1|SMCR8,-0.11,Npas2
GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.2,5.5,3.8,30286,296,75,4,5.3,2.6,5621|10252|84919|140775,PRNP|SPRY1|PPP1R15B|SMCR8,-0.11,Npas2
GO Biological Processes,19,GO:1903531,negative regulation of secretion by cell,19_GO:0051179 localization,-2.2,8,4.3,30286,152,75,3,4,2.3,3745|130399|140775,KCNB1|ACVR1C|SMCR8,-0.1,Npas2
Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-2.2,5.4,3.8,30286,299,75,4,5.3,2.6,6193|6201|9672|9883,RPS5|RPS7|SDC3|POM121,-0.097,Npas2
GO Biological Processes,19,GO:0007612,learning,19_GO:0032501 multicellular organismal process,-2.2,7.9,4.3,30286,153,75,3,4,2.3,4297|54112|57468,KMT2A|GPR88|SLC12A5,-0.097,Npas2
GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-2.2,4.2,3.6,30286,476,75,5,6.7,2.9,3737|3745|5027|10125|130399,KCNA2|KCNB1|P2RX7|RASGRP1|ACVR1C,-0.097,Npas2
GO Biological Processes,19,GO:0031344,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-2.2,3.6,3.4,30286,676,75,6,8,3.1,5027|5621|6324|8482|8507|8851,P2RX7|PRNP|SCN1B|SEMA7A|ENC1|CDK5R1,-0.097,Npas2
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.2,4.2,3.5,30286,482,75,5,6.7,2.9,10125|23216|84919|130399|140775,RASGRP1|TBC1D1|PPP1R15B|ACVR1C|SMCR8,-0.08,Npas2
GO Biological Processes,19,GO:0006665,sphingolipid metabolic process,19_GO:0008152 metabolic process,-2.1,7.7,4.2,30286,158,75,3,4,2.3,5027|56848|94103,P2RX7|SPHK2|ORMDL3,-0.069,Npas2
GO Biological Processes,19,GO:0044272,sulfur compound biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.6,4.2,30286,159,75,3,4,2.3,6506|9951|126792,SLC1A2|HS3ST4|B3GALT6,-0.064,Npas2
GO Biological Processes,19,GO:0006468,protein phosphorylation,19_GO:0008152 metabolic process,-2.1,4.1,3.5,30286,491,75,5,6.7,2.9,8445|8851|84206|130399|146057,DYRK2|CDK5R1|MEX3B|ACVR1C|TTBK2,-0.054,Npas2
GO Biological Processes,19,GO:0098739,import across plasma membrane,19_GO:0051179 localization,-2.1,7.4,4.1,30286,163,75,3,4,2.3,6506|57468|120103,SLC1A2|SLC12A5|SLC36A4,-0.041,Npas2
GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30286,163,75,3,4,2.3,8445|8851|146057,DYRK2|CDK5R1|TTBK2,-0.041,Npas2
GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.1,5.1,3.7,30286,316,75,4,5.3,2.6,5621|10252|84919|140775,PRNP|SPRY1|PPP1R15B|SMCR8,-0.037,Npas2
GO Biological Processes,19,GO:0071214,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-2.1,5.1,3.6,30286,318,75,4,5.3,2.6,811|6154|9575|54112,CALR|RPL26|CLOCK|GPR88,-0.035,Npas2
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-2.1,5.1,3.6,30286,318,75,4,5.3,2.6,3566|4297|5027|10125,IL4R|KMT2A|P2RX7|RASGRP1,-0.035,Npas2
GO Biological Processes,19,GO:0104004,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-2.1,5.1,3.6,30286,318,75,4,5.3,2.6,811|6154|9575|54112,CALR|RPL26|CLOCK|GPR88,-0.035,Npas2
GO Biological Processes,19,GO:0043409,negative regulation of MAPK cascade,19_GO:0048519 negative regulation of biological process,-2.1,7.1,4,30286,170,75,3,4,2.3,1850|5027|10252,DUSP8|P2RX7|SPRY1,-0.0034,Npas2
GO Biological Processes,19,GO:0016310,phosphorylation,19_GO:0008152 metabolic process,-2,3.4,3.2,30286,721,75,6,8,3.1,8445|8851|56848|84206|130399|146057,DYRK2|CDK5R1|SPHK2|MEX3B|ACVR1C|TTBK2,0,Npas2
GO Biological Processes,19,GO:0071478,cellular response to radiation,19_GO:0050896 response to stimulus,-2,7,4,30286,172,75,3,4,2.3,6154|9575|54112,RPL26|CLOCK|GPR88,0,Npas2
GO Biological Processes,19,GO:0051048,negative regulation of secretion,19_GO:0051179 localization,-2,7,3.9,30286,173,75,3,4,2.3,3745|130399|140775,KCNB1|ACVR1C|SMCR8,0,Npas2
Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-2,3.3,3.2,30286,726,75,6,8,3.1,6139|6154|6160|6193|6201|9883,RPL17|RPL26|RPL31|RPS5|RPS7|POM121,0,Npas2
GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0008152 metabolic process,-2,4.9,3.5,30286,331,75,4,5.3,2.6,5027|8445|9759|56848,P2RX7|DYRK2|HDAC4|SPHK2,0,Npas2
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0032502 developmental process,-2,4.9,3.5,30286,331,75,4,5.3,2.6,3566|4297|9759|11334,IL4R|KMT2A|HDAC4|TUSC2,0,Npas2
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2,7,3.9,30286,174,75,3,4,2.3,6201|8482|10252,RPS7|SEMA7A|SPRY1,0,Npas2
GO Biological Processes,19,GO:0018209,peptidyl-serine modification,19_GO:0008152 metabolic process,-2,6.9,3.9,30286,175,75,3,4,2.3,8445|8851|146057,DYRK2|CDK5R1|TTBK2,0,Npas2
