Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Kansl1l,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-4.9,12,7.7,30286,308,50,6,12,4.6,2045|3357|3358|4067|4282|7534,EPHA7|HTR2B|HTR2C|LYN|MIF|YWHAZ,-2.9
Kansl1l,Reactome Gene Sets,6,R-HSA-6802957,Oncogenic MAPK signaling,,-4.9,29,10,30286,84,50,4,8,3.8,801|805|808|7529,CALM1|CALM2|CALM3|YWHAB,-2.9
Kansl1l,Reactome Gene Sets,6,R-HSA-5628897,TP53 Regulates Metabolic Genes,,-4.9,28,10,30286,87,50,4,8,3.8,1350|4697|7529|7534,COX7C|NDUFA4|YWHAB|YWHAZ,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-4.9,7.2,6.6,30286,673,50,8,16,5.2,801|805|808|830|7314|7529|7534|60592,CALM1|CALM2|CALM3|CAPZA2|UBB|YWHAB|YWHAZ|SCOC,-2.8
Kansl1l,GO Biological Processes,19,GO:0010800,positive regulation of peptidyl-threonine phosphorylation,19_GO:0048518 positive regulation of biological process,-4.9,65,14,30286,28,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,,-4.9,65,14,30286,28,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.8
Kansl1l,GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.9,8.8,7,30286,482,50,7,14,4.9,801|805|808|3326|3357|4067|373509,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|USP50,-2.8
Kansl1l,GO Biological Processes,19,GO:0051302,regulation of cell division,19_GO:0050789 regulation of biological process,-4.9,16,8.5,30286,186,50,5,10,4.2,801|805|808|3357|4674,CALM1|CALM2|CALM3|HTR2B|NAP1L2,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-5218920,VEGFR2 mediated vascular permeability,,-4.8,63,14,30286,29,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-9619483,Activation of AMPK downstream of NMDARs,,-4.8,63,14,30286,29,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.8
Kansl1l,GO Biological Processes,19,GO:0098901,regulation of cardiac muscle cell action potential,19_GO:0050789 regulation of biological process,-4.8,63,14,30286,29,50,3,6,3.4,801|808|29119,CALM1|CALM3|CTNNA3,-2.8
Kansl1l,KEGG Pathway,24,hsa04744,Phototransduction,,-4.8,63,14,30286,29,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-4.8,11,7.5,30286,325,50,6,12,4.6,801|805|808|4747|7314|7529,CALM1|CALM2|CALM3|NEFL|UBB|YWHAB,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-4.8,11,7.5,30286,326,50,6,12,4.6,801|805|808|3021|7529|7534,CALM1|CALM2|CALM3|H3-3B|YWHAB|YWHAZ,-2.8
Kansl1l,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-4.8,7,6.5,30286,692,50,8,16,5.2,3021|3326|4067|5000|6500|7314|7529|7534,H3-3B|HSP90AB1|LYN|ORC4|SKP1|UBB|YWHAB|YWHAZ,-2.7
Kansl1l,GO Biological Processes,19,GO:0032411,positive regulation of transporter activity,19_GO:0051179 localization,-4.8,26,9.9,30286,92,50,4,8,3.8,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-418360,Platelet calcium homeostasis,,-4.8,61,13,30286,30,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,GO Biological Processes,19,GO:1901021,positive regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-4.8,61,13,30286,30,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,KEGG Pathway,24,hsa05167,Kaposi sarcoma-associated herpesvirus infection,,-4.8,16,8.3,30286,194,50,5,10,4.2,801|805|808|4067|7314,CALM1|CALM2|CALM3|LYN|UBB,-2.7
Kansl1l,GO Biological Processes,19,GO:0050848,regulation of calcium-mediated signaling,19_GO:0050896 response to stimulus,-4.7,26,9.8,30286,94,50,4,8,3.8,801|805|808|3358,CALM1|CALM2|CALM3|HTR2C,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),,-4.7,11,7.4,30286,334,50,6,12,4.6,3357|3358|6019|9934|64805|122042,HTR2B|HTR2C|RLN2|P2RY14|P2RY12|RXFP2,-2.7
Kansl1l,GO Biological Processes,19,GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,19_GO:0042592 homeostatic process,-4.7,59,13,30286,31,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-9692914,SARS-CoV-1-host interactions,,-4.7,25,9.7,30286,96,50,4,8,3.8,5094|7314|7529|7534,PCBP2|UBB|YWHAB|YWHAZ,-2.7
Kansl1l,GO Biological Processes,19,GO:1901020,negative regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-4.7,57,13,30286,32,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-451326,Activation of kainate receptors upon glutamate binding,,-4.7,57,13,30286,32,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-5626467,RHO GTPases activate IQGAPs,,-4.7,57,13,30286,32,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.7
Kansl1l,GO Biological Processes,19,GO:0006942,regulation of striated muscle contraction,19_GO:0032501 multicellular organismal process,-4.7,25,9.6,30286,98,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-2.7
Kansl1l,Reactome Gene Sets,6,R-HSA-9022692,Regulation of MECP2 expression and activity,,-4.7,55,13,30286,33,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.6
Kansl1l,Reactome Gene Sets,6,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,,-4.7,15,8,30286,205,50,5,10,4.2,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-2.6
Kansl1l,Reactome Gene Sets,6,R-HSA-5576892,Phase 0 - rapid depolarisation,,-4.6,53,12,30286,34,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.6
Kansl1l,GO Biological Processes,19,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,19_GO:0050896 response to stimulus,-4.6,53,12,30286,34,50,3,6,3.4,3190|4282|7314,HNRNPK|MIF|UBB,-2.6
Kansl1l,GO Biological Processes,19,GO:0043270,positive regulation of monoatomic ion transport,19_GO:0051179 localization,-4.6,14,7.9,30286,211,50,5,10,4.2,801|805|808|4697|64805,CALM1|CALM2|CALM3|NDUFA4|P2RY12,-2.6
Kansl1l,GO Biological Processes,19,GO:0002027,regulation of heart rate,19_GO:0032501 multicellular organismal process,-4.6,23,9.3,30286,104,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-2.6
Kansl1l,GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-4.6,14,7.9,30286,213,50,5,10,4.2,801|805|808|4697|23204,CALM1|CALM2|CALM3|NDUFA4|ARL6IP1,-2.6
Kansl1l,KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-4.6,14,7.8,30286,215,50,5,10,4.2,801|805|808|3326|4067,CALM1|CALM2|CALM3|HSP90AB1|LYN,-2.6
Kansl1l,Reactome Gene Sets,6,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",,-4.5,50,12,30286,36,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.6
Kansl1l,Reactome Gene Sets,6,R-HSA-111997,CaM pathway,,-4.5,49,12,30286,37,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.5
Kansl1l,Reactome Gene Sets,6,R-HSA-2514856,The phototransduction cascade,,-4.5,49,12,30286,37,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.5
Kansl1l,Reactome Gene Sets,6,R-HSA-111933,Calmodulin induced events,,-4.5,49,12,30286,37,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.5
Kansl1l,Reactome Gene Sets,6,R-HSA-2672351,Stimuli-sensing channels,,-4.5,22,9,30286,109,50,4,8,3.8,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-2.5
Kansl1l,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-4.5,14,7.7,30286,222,50,5,10,4.2,801|805|808|3021|3326,CALM1|CALM2|CALM3|H3-3B|HSP90AB1,-2.5
Kansl1l,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-4.5,9.7,6.9,30286,375,50,6,12,4.6,801|805|808|3326|3357|6500,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|SKP1,-2.5
Kansl1l,Reactome Gene Sets,6,R-HSA-111996,Ca-dependent events,,-4.4,47,12,30286,39,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.5
Kansl1l,GO Biological Processes,19,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,19_GO:0042592 homeostatic process,-4.4,44,11,30286,41,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.4
Kansl1l,GO Biological Processes,19,GO:0006119,oxidative phosphorylation,19_GO:0008152 metabolic process,-4.3,20,8.5,30286,121,50,4,8,3.8,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-2.4
Kansl1l,Reactome Gene Sets,6,R-HSA-1489509,DAG and IP3 signaling,,-4.3,42,11,30286,43,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.4
Kansl1l,GO Biological Processes,19,GO:0010799,regulation of peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-4.3,41,11,30286,44,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.3
Kansl1l,GO Biological Processes,19,GO:0021762,substantia nigra development,19_GO:0032502 developmental process,-4.3,41,11,30286,44,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.3
Kansl1l,Reactome Gene Sets,6,R-HSA-445355,Smooth Muscle Contraction,,-4.2,40,11,30286,45,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.3
Kansl1l,GO Biological Processes,19,GO:0071902,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-4.2,19,8.3,30286,127,50,4,8,3.8,801|805|808|3357,CALM1|CALM2|CALM3|HTR2B,-2.3
Kansl1l,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-4.2,12,7.1,30286,253,50,5,10,4.2,801|805|808|3357|3358,CALM1|CALM2|CALM3|HTR2B|HTR2C,-2.3
Kansl1l,GO Biological Processes,19,GO:0006096,glycolytic process,19_GO:0008152 metabolic process,-4.2,40,11,30286,46,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.3
Kansl1l,Reactome Gene Sets,6,R-HSA-114608,Platelet degranulation,,-4.2,19,8.2,30286,129,50,4,8,3.8,226|801|805|808,ALDOA|CALM1|CALM2|CALM3,-2.3
Kansl1l,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-4.2,12,7.1,30286,256,50,5,10,4.2,801|805|808|3326|3357,CALM1|CALM2|CALM3|HSP90AB1|HTR2B,-2.3
Kansl1l,Reactome Gene Sets,6,R-HSA-4570464,SUMOylation of RNA binding proteins,,-4.2,39,11,30286,47,50,3,6,3.4,3183|3190|6613,HNRNPC|HNRNPK|SUMO2,-2.3
Kansl1l,Reactome Gene Sets,6,R-HSA-69231,Cyclin D associated events in G1,,-4.2,39,11,30286,47,50,3,6,3.4,4067|6500|7314,LYN|SKP1|UBB,-2.3
Kansl1l,Reactome Gene Sets,6,R-HSA-69236,G1 Phase,,-4.2,39,11,30286,47,50,3,6,3.4,4067|6500|7314,LYN|SKP1|UBB,-2.3
Kansl1l,GO Biological Processes,19,GO:2001258,negative regulation of cation channel activity,19_GO:0051179 localization,-4.2,38,10,30286,48,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,GO Biological Processes,19,GO:0046032,ADP catabolic process,19_GO:0008152 metabolic process,-4.2,38,10,30286,48,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.2
Kansl1l,GO Biological Processes,19,GO:0000086,G2/M transition of mitotic cell cycle,19_GO:0009987 cellular process,-4.2,38,10,30286,48,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-4.2,38,10,30286,48,50,3,6,3.4,4067|7314|7534,LYN|UBB|YWHAZ,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,-4.1,18,8.1,30286,134,50,4,8,3.8,226|801|805|808,ALDOA|CALM1|CALM2|CALM3,-2.2
Kansl1l,GO Biological Processes,19,GO:2001259,positive regulation of cation channel activity,19_GO:0051179 localization,-4.1,37,10,30286,49,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,GO Biological Processes,19,GO:1903170,negative regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-4.1,37,10,30286,49,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-4.1,18,8,30286,137,50,4,8,3.8,801|805|808|3326,CALM1|CALM2|CALM3|HSP90AB1,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-1483249,Inositol phosphate metabolism,,-4.1,36,10,30286,50,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,GO Biological Processes,19,GO:0019364,pyridine nucleotide catabolic process,19_GO:0008152 metabolic process,-4.1,36,10,30286,50,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.2
Kansl1l,GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-4.1,11,6.9,30286,267,50,5,10,4.2,801|805|808|3357|4067,CALM1|CALM2|CALM3|HTR2B|LYN,-2.2
Kansl1l,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-4.1,6.6,5.9,30286,639,50,7,14,4.9,801|805|808|3326|3357|4067|6500,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|SKP1,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-112315,Transmission across Chemical Synapses,,-4.1,11,6.9,30286,270,50,5,10,4.2,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-112043,PLC beta mediated events,,-4.1,36,10,30286,51,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.2
Kansl1l,GO Biological Processes,19,GO:0009181,purine ribonucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-4.1,36,10,30286,51,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.2
Kansl1l,GO Biological Processes,19,GO:0009137,purine nucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-4.1,36,10,30286,51,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.2
Kansl1l,Reactome Gene Sets,6,R-HSA-9678108,SARS-CoV-1 Infection,,-4,17,7.8,30286,142,50,4,8,3.8,5094|7314|7529|7534,PCBP2|UBB|YWHAB|YWHAZ,-2.2
Kansl1l,GO Biological Processes,19,GO:0072526,pyridine-containing compound catabolic process,19_GO:0008152 metabolic process,-4,34,9.9,30286,53,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.1
Kansl1l,GO Biological Processes,19,GO:0044839,cell cycle G2/M phase transition,19_GO:0009987 cellular process,-4,34,9.9,30286,53,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.1
Kansl1l,GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-4,11,6.7,30286,280,50,5,10,4.2,2045|2597|4067|23204|373509,EPHA7|GAPDH|LYN|ARL6IP1|USP50,-2.1
Kansl1l,GO Biological Processes,19,GO:0009191,ribonucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-4,34,9.8,30286,54,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-9604323,Negative regulation of NOTCH4 signaling,,-4,34,9.8,30286,54,50,3,6,3.4,6500|7314|7534,SKP1|UBB|YWHAZ,-2.1
Kansl1l,GO Biological Processes,19,GO:0046031,ADP metabolic process,19_GO:0008152 metabolic process,-4,34,9.8,30286,54,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-3858494,Beta-catenin independent WNT signaling,,-4,17,7.7,30286,146,50,4,8,3.8,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-453279,Mitotic G1 phase and G1/S transition,,-4,16,7.6,30286,149,50,4,8,3.8,4067|5000|6500|7314,LYN|ORC4|SKP1|UBB,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-5578775,Ion homeostasis,,-4,32,9.6,30286,56,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.1
Kansl1l,GO Biological Processes,19,GO:0048678,response to axon injury,19_GO:0050896 response to stimulus,-4,32,9.6,30286,56,50,3,6,3.4,4067|4747|64805,LYN|NEFL|P2RY12,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-112040,G-protein mediated events,,-4,32,9.6,30286,56,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,,-4,32,9.6,30286,56,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-936837,Ion transport by P-type ATPases,,-3.9,32,9.5,30286,57,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2.1
Kansl1l,Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-3.9,7.8,6,30286,468,50,6,12,4.6,3357|3358|6019|9934|64805|122042,HTR2B|HTR2C|RLN2|P2RY14|P2RY12|RXFP2,-2.1
Kansl1l,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.9,7.7,6,30286,470,50,6,12,4.6,801|805|808|3326|3357|4067,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN,-2.1
Kansl1l,GO Biological Processes,19,GO:0043269,regulation of monoatomic ion transport,19_GO:0051179 localization,-3.9,7.7,6,30286,470,50,6,12,4.6,801|805|808|4067|4697|64805,CALM1|CALM2|CALM3|LYN|NDUFA4|P2RY12,-2.1
Kansl1l,GO Biological Processes,19,GO:0009134,nucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-3.9,31,9.4,30286,58,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-2.1
Kansl1l,GO Biological Processes,19,GO:0034767,positive regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-3.9,16,7.5,30286,154,50,4,8,3.8,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-2.1
Kansl1l,GO Biological Processes,19,GO:0098900,regulation of action potential,19_GO:0050789 regulation of biological process,-3.9,31,9.3,30286,59,50,3,6,3.4,801|808|29119,CALM1|CALM3|CTNNA3,-2
Kansl1l,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-3.9,10,6.5,30286,298,50,5,10,4.2,801|805|808|3021|3326,CALM1|CALM2|CALM3|H3-3B|HSP90AB1,-2
Kansl1l,KEGG Pathway,24,hsa04110,Cell cycle,,-3.9,15,7.4,30286,157,50,4,8,3.8,5000|6500|7529|7534,ORC4|SKP1|YWHAB|YWHAZ,-2
Kansl1l,GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-3.9,10,6.4,30286,302,50,5,10,4.2,801|805|808|3326|3357,CALM1|CALM2|CALM3|HSP90AB1|HTR2B,-2
Kansl1l,GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0008152 metabolic process,-3.8,15,7.3,30286,160,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-2
Kansl1l,GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0008152 metabolic process,-3.8,10,6.4,30286,304,50,5,10,4.2,2045|2597|4067|23204|373509,EPHA7|GAPDH|LYN|ARL6IP1|USP50,-2
Kansl1l,GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-3.8,15,7.3,30286,161,50,4,8,3.8,1006|3326|3357|4067,CDH8|HSP90AB1|HTR2B|LYN,-2
Kansl1l,Reactome Gene Sets,6,R-HSA-8986944,Transcriptional Regulation by MECP2,,-3.8,29,9.1,30286,62,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2
Kansl1l,Reactome Gene Sets,6,R-HSA-4086398,Ca2+ pathway,,-3.8,29,9.1,30286,62,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-2
Kansl1l,GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-3.8,7.4,5.8,30286,489,50,6,12,4.6,801|805|808|4067|4697|23204,CALM1|CALM2|CALM3|LYN|NDUFA4|ARL6IP1,-2
Kansl1l,GO Biological Processes,19,GO:1904062,regulation of monoatomic cation transmembrane transport,19_GO:0051179 localization,-3.8,9.8,6.3,30286,309,50,5,10,4.2,801|805|808|4067|4697,CALM1|CALM2|CALM3|LYN|NDUFA4,-2
Kansl1l,GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0008152 metabolic process,-3.8,15,7.2,30286,165,50,4,8,3.8,1350|4697|4718|400916,COX7C|NDUFA4|NDUFC2|CHCHD10,-2
Kansl1l,Reactome Gene Sets,6,R-HSA-69481,G2/M Checkpoints,,-3.8,15,7.1,30286,167,50,4,8,3.8,5000|7314|7529|7534,ORC4|UBB|YWHAB|YWHAZ,-2
Kansl1l,GO Biological Processes,19,GO:0006937,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-3.8,15,7.1,30286,167,50,4,8,3.8,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-2
Kansl1l,GO Biological Processes,19,GO:1903169,regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-3.8,14,7.1,30286,168,50,4,8,3.8,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.9
Kansl1l,Reactome Gene Sets,6,R-HSA-418594,G alpha (i) signalling events,,-3.7,9.5,6.2,30286,318,50,5,10,4.2,801|805|808|9934|64805,CALM1|CALM2|CALM3|P2RY14|P2RY12,-1.9
Kansl1l,GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.7,28,8.8,30286,66,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.9
Kansl1l,GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-3.7,28,8.8,30286,66,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.9
Kansl1l,GO Biological Processes,19,GO:0007420,brain development,19_GO:0032502 developmental process,-3.7,5.8,5.4,30286,729,50,7,14,4.9,801|805|808|2045|4747|7314|64805,CALM1|CALM2|CALM3|EPHA7|NEFL|UBB|P2RY12,-1.9
Kansl1l,KEGG Pathway,24,hsa04720,Long-term potentiation,,-3.7,27,8.7,30286,67,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.9
Kansl1l,GO Biological Processes,19,GO:0048857,neural nucleus development,19_GO:0032502 developmental process,-3.7,27,8.7,30286,67,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.9
Kansl1l,KEGG Pathway,24,hsa00010,Glycolysis / Gluconeogenesis,,-3.7,27,8.7,30286,67,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.9
Kansl1l,GO Biological Processes,19,GO:0051926,negative regulation of calcium ion transport,19_GO:0051179 localization,-3.7,27,8.6,30286,68,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.9
Kansl1l,KEGG Pathway,24,hsa05031,Amphetamine addiction,,-3.7,26,8.6,30286,69,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.9
Kansl1l,KEGG Pathway,24,hsa04924,Renin secretion,,-3.7,26,8.6,30286,69,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.9
Kansl1l,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.7,7,5.6,30286,520,50,6,12,4.6,226|2597|4282|7167|27306|401494,ALDOA|GAPDH|MIF|TPI1|HPGDS|HACD4,-1.9
Kansl1l,GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-3.7,26,8.5,30286,70,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.9
Kansl1l,Reactome Gene Sets,6,R-HSA-68949,Orc1 removal from chromatin,,-3.7,26,8.4,30286,71,50,3,6,3.4,5000|6500|7314,ORC4|SKP1|UBB,-1.9
Kansl1l,GO Biological Processes,19,GO:0032413,negative regulation of ion transmembrane transporter activity,19_GO:0051179 localization,-3.6,25,8.4,30286,72,50,3,6,3.4,801|805|808,CALM1|CALM2|CALM3,-1.8
Kansl1l,KEGG Pathway,24,hsa05200,Pathways in cancer,,-3.6,6.8,5.5,30286,531,50,6,12,4.6,801|805|808|3326|6500|29119,CALM1|CALM2|CALM3|HSP90AB1|SKP1|CTNNA3,-1.8
Kansl1l,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-3.6,6.8,5.5,30286,532,50,6,12,4.6,801|805|808|3326|3357|4067,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN,-1.8
Kansl1l,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-3.6,6.8,5.5,30286,534,50,6,12,4.6,801|805|808|4067|7314|7529,CALM1|CALM2|CALM3|LYN|UBB|YWHAB,-1.8
Kansl1l,Reactome Gene Sets,6,R-HSA-70171,Glycolysis,,-3.6,25,8.3,30286,73,50,3,6,3.4,226|2597|7167,ALDOA|GAPDH|TPI1,-1.8
Kansl1l,GO Biological Processes,19,GO:0009205,purine ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.6,13,6.7,30286,184,50,4,8,3.8,226|2597|4718|7167,ALDOA|GAPDH|NDUFC2|TPI1,-1.8
