_MEMBER_Kansl1l,_LogP_Kansl1l,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.5579446082864115,R-HSA-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-4.5579446082864115,8.060912547528517,6.619461626375075,30286,263,100,7,7.0,2.551470164434615,226|801|805|808|4067|7534|64805,ALDOA|CALM1|CALM2|CALM3|LYN|YWHAZ|P2RY12,-2.1548445230554436,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.535383271029844,hsa05022,M1,1,0,KEGG Pathway,24,Pathways of neurodegeneration - multiple diseases,,-4.535383271029844,5.726344537815126,5.982171656839443,30286,476,100,9,9.0,2.861817604250837,801|805|808|1350|4697|4718|4747|7314|27429,CALM1|CALM2|CALM3|COX7C|NDUFA4|NDUFC2|NEFL|UBB|HTRA2,-2.1374228254512877,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.506251036190657,GO:0035306,M1,1,0,GO Biological Processes,19,positive regulation of dephosphorylation,19_GO:0048518 positive regulation of biological process,-4.506251036190657,22.434074074074076,9.073590450324028,30286,54,100,4,4.0,1.9595917942265424,801|805|808|3326,CALM1|CALM2|CALM3|HSP90AB1,-2.113370116141376,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.493063789865458,GO:0051345,M1,1,0,GO Biological Processes,19,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-4.493063789865458,5.6550622406639,5.929563700718775,30286,482,100,9,9.0,2.861817604250837,801|805|808|3326|3357|4067|9447|27429|373509,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|LYN|AIM2|HTRA2|USP50,-2.109204661794404,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.4871940264423404,GO:0010801,M1,1,0,GO Biological Processes,19,negative regulation of peptidyl-threonine phosphorylation,19_GO:0048519 negative regulation of biological process,-4.4871940264423404,47.81999999999999,11.749909635321078,30286,19,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-2.109204661794404,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.4871940264423404,R-HSA-8876725,M1,1,0,Reactome Gene Sets,6,Protein methylation,,-4.4871940264423404,47.81999999999999,11.749909635321078,30286,19,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-2.109204661794404,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.436986217652344,GO:0051302,M1,1,0,GO Biological Processes,19,regulation of cell division,19_GO:0050789 regulation of biological process,-4.436986217652344,9.769677419354839,6.905066225417863,30286,186,100,6,6.0,2.3748684174075834,801|805|808|3357|4674|90293,CALM1|CALM2|CALM3|HTR2B|NAP1L2|KLHL13,-2.0686482386805887,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.4176552715930235,R-HSA-163615,M1,1,0,Reactome Gene Sets,6,PKA activation,,-4.4176552715930235,45.428999999999995,11.43971032483108,30286,20,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-2.054063727645729,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.381712919747889,GO:0042327,M1,1,0,GO Biological Processes,19,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-4.381712919747889,4.86131621187801,5.605093493005659,30286,623,100,10,10.0,3.0000000000000004,801|805|808|2045|3326|3357|3624|4067|4282|128344,CALM1|CALM2|CALM3|EPHA7|HSP90AB1|HTR2B|INHBA|LYN|MIF|CIMAP3,-2.027461402054738,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.353642449057502,GO:0010921,M1,1,0,GO Biological Processes,19,regulation of phosphatase activity,19_GO:0008152 metabolic process,-4.353642449057502,20.532881355932204,8.643821703616815,30286,59,100,4,4.0,1.9595917942265424,801|805|808|3326,CALM1|CALM2|CALM3|HSP90AB1,-2.006642521008079,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.35175065926136,R-HSA-5218921,M1,1,0,Reactome Gene Sets,6,VEGFR2 mediated cell proliferation,,-4.35175065926136,43.26571428571428,11.151634487272023,30286,21,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-2.006642521008079,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.334986938711032,hsa05167,M1,1,0,KEGG Pathway,24,Kaposi sarcoma-associated herpesvirus infection,,-4.334986938711032,9.36680412371134,6.7289289911946435,30286,194,100,6,6.0,2.3748684174075834,285|801|805|808|4067|7314,ANGPT2|CALM1|CALM2|CALM3|LYN|UBB,-1.9943793016844276,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.2891236145660345,GO:0010881,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,19_GO:0042592 homeostatic process,-4.2891236145660345,41.29909090909091,10.88314537893427,30286,22,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.9659225179787012,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.2891236145660345,R-HSA-111931,M1,1,0,Reactome Gene Sets,6,PKA-mediated phosphorylation of CREB,,-4.2891236145660345,41.29909090909091,10.88314537893427,30286,22,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.9659225179787012,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.172517470575722,R-HSA-5627123,M1,1,0,Reactome Gene Sets,6,RHO GTPases activate PAKs,,-4.172517470575722,37.857499999999995,10.396656293920971,30286,24,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.8579753239880452,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.136054379073679,R-HSA-6802952,M1,1,0,Reactome Gene Sets,6,Signaling by BRAF and RAF1 fusions,,-4.136054379073679,18.081194029850746,8.056132270967378,30286,67,100,4,4.0,1.9595917942265424,801|805|808|7529,CALM1|CALM2|CALM3|YWHAB,-1.8298643068507674,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.118041750690317,GO:0031954,M1,1,0,GO Biological Processes,19,positive regulation of protein autophosphorylation,19_GO:0048518 positive regulation of biological process,-4.118041750690317,36.343199999999996,10.175253552265756,30286,25,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.828088877338091,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.118041750690317,GO:0060314,M1,1,0,GO Biological Processes,19,regulation of ryanodine-sensitive calcium-release channel activity,19_GO:0042592 homeostatic process,-4.118041750690317,36.343199999999996,10.175253552265756,30286,25,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.828088877338091,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.118041750690317,R-HSA-8978934,M1,1,0,Reactome Gene Sets,6,Metabolism of cofactors,,-4.118041750690317,36.343199999999996,10.175253552265756,30286,25,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.828088877338091,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.065837704070483,GO:0010882,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle contraction by calcium ion signaling,19_GO:0032501 multicellular organismal process,-4.065837704070483,34.94538461538461,9.966529373672936,30286,26,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.7876763554478152,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.065837704070483,R-HSA-180024,M1,1,0,Reactome Gene Sets,6,DARPP-32 events,,-4.065837704070483,34.94538461538461,9.966529373672936,30286,26,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.7876763554478152,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-4.027385321485672,hsa04915,M1,1,0,KEGG Pathway,24,Estrogen signaling pathway,,-4.027385321485672,11.053284671532849,6.78801530983819,30286,137,100,5,5.0,2.1794494717703365,801|805|808|3326|3859,CALM1|CALM2|CALM3|HSP90AB1|KRT12,-1.753084393676242,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9977066371703547,hsa05418,M1,1,0,KEGG Pathway,24,Fluid shear stress and atherosclerosis,,-3.9977066371703547,10.894244604316548,6.729441119467941,30286,139,100,5,5.0,2.1794494717703365,801|805|808|3326|6613,CALM1|CALM2|CALM3|HSP90AB1|SUMO2,-1.7310251062311168,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.967549661397093,GO:0010800,M1,1,0,GO Biological Processes,19,positive regulation of peptidyl-threonine phosphorylation,19_GO:0048518 positive regulation of biological process,-3.967549661397093,32.449285714285715,9.582541253763564,30286,28,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.7083561518504053,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.967549661397093,R-HSA-1855204,M1,1,0,Reactome Gene Sets,6,Synthesis of IP3 and IP4 in the cytosol,,-3.967549661397093,32.449285714285715,9.582541253763564,30286,28,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.7083561518504053,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.930684457072533,R-HSA-195721,M1,1,0,Reactome Gene Sets,6,Signaling by WNT,,-3.930684457072533,6.4048942598187315,5.690855286251369,30286,331,100,7,7.0,2.551470164434615,801|805|808|3021|6500|7314|7534,CALM1|CALM2|CALM3|H3-3B|SKP1|UBB|YWHAZ,-1.6801465076830875,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9211660483011888,GO:0098901,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle cell action potential,19_GO:0050789 regulation of biological process,-3.9211660483011888,31.330344827586206,9.405338257715751,30286,29,100,3,3.0,1.7058722109231979,801|808|29119,CALM1|CALM3|CTNNA3,-1.6801465076830875,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9211660483011888,R-HSA-5218920,M1,1,0,Reactome Gene Sets,6,VEGFR2 mediated vascular permeability,,-3.9211660483011888,31.330344827586206,9.405338257715751,30286,29,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6801465076830875,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9211660483011888,R-HSA-9619483,M1,1,0,Reactome Gene Sets,6,Activation of AMPK downstream of NMDARs,,-3.9211660483011888,31.330344827586206,9.405338257715751,30286,29,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6801465076830875,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9211660483011888,hsa04744,M1,1,0,KEGG Pathway,24,Phototransduction,,-3.9211660483011888,31.330344827586206,9.405338257715751,30286,29,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6801465076830875,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.9001372910954513,GO:0055117,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-3.9001372910954513,15.732987012987014,7.45038986501466,30286,77,100,4,4.0,1.9595917942265424,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.6696679328106583,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.890539389672637,GO:0001934,M1,1,0,GO Biological Processes,19,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-3.890539389672637,4.715813148788927,5.191490742637951,30286,578,100,9,9.0,2.861817604250837,801|805|808|2045|3326|3357|3624|4067|4282,CALM1|CALM2|CALM3|EPHA7|HSP90AB1|HTR2B|INHBA|LYN|MIF,-1.6635305634973503,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.8764494515109895,GO:1901021,M1,1,0,GO Biological Processes,19,positive regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-3.8764494515109895,30.285999999999998,9.236893467951138,30286,30,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6562800498660084,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.8764494515109895,R-HSA-418360,M1,1,0,Reactome Gene Sets,6,Platelet calcium homeostasis,,-3.8764494515109895,30.285999999999998,9.236893467951138,30286,30,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6562800498660084,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.856901103146315,R-HSA-9662851,M1,1,0,Reactome Gene Sets,6,Anti-inflammatory response favouring Leishmania parasite infection,,-3.856901103146315,15.334683544303799,7.3427520433267315,30286,79,100,4,4.0,1.9595917942265424,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.6434650841603025,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.856901103146315,R-HSA-9664433,M1,1,0,Reactome Gene Sets,6,Leishmania parasite growth and survival,,-3.856901103146315,15.334683544303799,7.3427520433267315,30286,79,100,4,4.0,1.9595917942265424,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.6434650841603025,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.8332865396388707,GO:0010880,M1,1,0,GO Biological Processes,19,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,19_GO:0042592 homeostatic process,-3.8332865396388707,29.309032258064512,9.076497591082523,30286,31,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.6231784640017854,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7915751665479456,GO:1901020,M1,1,0,GO Biological Processes,19,negative regulation of calcium ion transmembrane transporter activity,19_GO:0051179 localization,-3.7915751665479456,28.393124999999998,8.923519402995916,30286,32,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.5913005936199038,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7915751665479456,R-HSA-451326,M1,1,0,Reactome Gene Sets,6,Activation of kainate receptors upon glutamate binding,,-3.7915751665479456,28.393124999999998,8.923519402995916,30286,32,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.5913005936199038,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7915751665479456,R-HSA-5626467,M1,1,0,Reactome Gene Sets,6,RHO GTPases activate IQGAPs,,-3.7915751665479456,28.393124999999998,8.923519402995916,30286,32,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.5913005936199038,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.773844098821742,GO:0032414,M1,1,0,GO Biological Processes,19,positive regulation of ion transmembrane transporter activity,19_GO:0051179 localization,-3.773844098821742,14.59566265060241,7.138802875346079,30286,83,100,4,4.0,1.9595917942265424,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-1.58000363589911,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.773844098821742,GO:0051279,M1,1,0,GO Biological Processes,19,regulation of release of sequestered calcium ion into cytosol,19_GO:0042592 homeostatic process,-3.773844098821742,14.59566265060241,7.138802875346079,30286,83,100,4,4.0,1.9595917942265424,801|805|808|4067,CALM1|CALM2|CALM3|LYN,-1.58000363589911,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7537505514984306,R-HSA-6802957,M1,1,0,Reactome Gene Sets,6,Oncogenic MAPK signaling,,-3.7537505514984306,14.421904761904763,7.090011660163877,30286,84,100,4,4.0,1.9595917942265424,801|805|808|7529,CALM1|CALM2|CALM3|YWHAB,-1.5637226604494208,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7512229453410337,R-HSA-9022692,M1,1,0,Reactome Gene Sets,6,Regulation of MECP2 expression and activity,,-3.7512229453410337,27.53272727272727,8.777395029699703,30286,33,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.5637226604494208,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.7121460425409354,R-HSA-5576892,M1,1,0,Reactome Gene Sets,6,Phase 0 - rapid depolarisation,,-3.7121460425409354,26.722941176470584,8.637618974373108,30286,34,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.5339857839034658,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6619153300895078,R-HSA-9658195,M1,1,0,Reactome Gene Sets,6,Leishmania infection,,-3.6619153300895078,9.233536585365854,6.085236291657124,30286,164,100,5,5.0,2.1794494717703365,801|805|808|3326|4067,CALM1|CALM2|CALM3|HSP90AB1|LYN,-1.4959039610316331,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6619153300895078,R-HSA-9824443,M1,1,0,Reactome Gene Sets,6,Parasitic Infection Pathways,,-3.6619153300895078,9.233536585365854,6.085236291657124,30286,164,100,5,5.0,2.1794494717703365,801|805|808|3326|4067,CALM1|CALM2|CALM3|HSP90AB1|LYN,-1.4959039610316331,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6378217580956265,R-HSA-1280218,M1,1,0,Reactome Gene Sets,6,Adaptive Immune System,,-3.6378217580956265,3.9434895833333337,4.755658428381308,30286,768,100,10,10.0,3.0000000000000004,801|805|808|830|4067|6500|7314|7529|7534|90293,CALM1|CALM2|CALM3|CAPZA2|LYN|SKP1|UBB|YWHAB|YWHAZ|KLHL13,-1.4774575889822523,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6375196255269255,R-HSA-2514859,M1,1,0,Reactome Gene Sets,6,"Inactivation, recovery and regulation of the phototransduction cascade",,-3.6375196255269255,25.23833333333333,8.375337557751118,30286,36,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.4774575889822523,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6018367077464104,R-HSA-111933,M1,1,0,Reactome Gene Sets,6,Calmodulin induced events,,-3.6018367077464104,24.556216216216214,8.25205071102001,30286,37,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.4535560285634297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6018367077464104,R-HSA-111997,M1,1,0,Reactome Gene Sets,6,CaM pathway,,-3.6018367077464104,24.556216216216214,8.25205071102001,30286,37,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.4535560285634297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6018367077464104,R-HSA-2514856,M1,1,0,Reactome Gene Sets,6,The phototransduction cascade,,-3.6018367077464104,24.556216216216214,8.25205071102001,30286,37,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.4535560285634297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.6017077270552944,GO:0032411,M1,1,0,GO Biological Processes,19,positive regulation of transporter activity,19_GO:0051179 localization,-3.6017077270552944,13.167826086956522,6.727560116415128,30286,92,100,4,4.0,1.9595917942265424,801|805|808|4697,CALM1|CALM2|CALM3|NDUFA4,-1.4535560285634297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.5990918119115065,GO:0051347,M1,1,0,GO Biological Processes,19,positive regulation of transferase activity,19_GO:0065007 biological regulation,-3.5990918119115065,5.653386666666667,5.218916082988702,30286,375,100,7,7.0,2.551470164434615,801|805|808|3326|3357|6500|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|SKP1|CIMAP3,-1.4535560285634297,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.5837096975310345,GO:0032465,M1,1,0,GO Biological Processes,19,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-3.5837096975310345,13.026236559139786,6.685426033397833,30286,93,100,4,4.0,1.9595917942265424,801|805|808|90293,CALM1|CALM2|CALM3|KLHL13,-1.441021757055784,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.565919172086027,GO:0050848,M1,1,0,GO Biological Processes,19,regulation of calcium-mediated signaling,19_GO:0050896 response to stimulus,-3.565919172086027,12.887659574468085,6.643934622848706,30286,94,100,4,4.0,1.9595917942265424,801|805|808|3358,CALM1|CALM2|CALM3|HTR2C,-1.4260605216296405,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.53686201023619,hsa05010,M1,1,0,KEGG Pathway,24,Alzheimer disease,,-3.53686201023619,5.520885416666666,5.131566940590923,30286,384,100,7,7.0,2.551470164434615,801|805|808|1350|2597|4697|4718,CALM1|CALM2|CALM3|COX7C|GAPDH|NDUFA4|NDUFC2,-1.3998143371136318,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.5334383957965456,R-HSA-111996,M1,1,0,Reactome Gene Sets,6,Ca-dependent events,,-3.5334383957965456,23.296923076923076,8.019496294595857,30286,39,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.3994631906487622,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.4967448821890557,GO:0006942,M1,1,0,GO Biological Processes,19,regulation of striated muscle contraction,19_GO:0032501 multicellular organismal process,-3.4967448821890557,12.361632653061225,6.484068821718427,30286,98,100,4,4.0,1.9595917942265424,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.3680225978506289,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.4686586382957723,GO:0051281,M1,1,0,GO Biological Processes,19,positive regulation of release of sequestered calcium ion into cytosol,19_GO:0042592 homeostatic process,-3.4686586382957723,22.16048780487805,7.803722440439719,30286,41,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.3466190069035722,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.467172502164572,R-HSA-5673001,M1,1,0,Reactome Gene Sets,6,RAF/MAP kinase cascade,,-3.467172502164572,6.489857142857143,5.311864788873814,30286,280,100,6,6.0,2.3748684174075834,801|805|808|4747|7314|7529,CALM1|CALM2|CALM3|NEFL|UBB|YWHAB,-1.3466190069035722,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.4183118973518116,R-HSA-5684996,M1,1,0,Reactome Gene Sets,6,MAPK1/MAPK3 signaling,,-3.4183118973518116,6.353706293706293,5.235858923732552,30286,286,100,6,6.0,2.3748684174075834,801|805|808|4747|7314|7529,CALM1|CALM2|CALM3|NEFL|UBB|YWHAB,-1.3004475406015932,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.4101787616046915,R-HSA-983712,M1,1,0,Reactome Gene Sets,6,Ion channel transport,,-3.4101787616046915,8.141397849462367,5.622991899766146,30286,186,100,5,5.0,2.1794494717703365,801|805|808|7314|9296,CALM1|CALM2|CALM3|UBB|ATP6V1F,-1.2949869947157997,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.4071436829338833,R-HSA-1489509,M1,1,0,Reactome Gene Sets,6,DAG and IP3 signaling,,-3.4071436829338833,21.129767441860462,7.602764807513762,30286,43,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.2946081596887318,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.398951403175698,R-HSA-9006934,M1,1,0,Reactome Gene Sets,6,Signaling by Receptor Tyrosine Kinases,,-3.398951403175698,4.537228464419476,4.746644015875725,30286,534,100,8,8.0,2.7129319932501073,801|805|808|4067|7314|7529|9296|23767,CALM1|CALM2|CALM3|LYN|UBB|YWHAB|ATP6V1F|FLRT3,-1.2912388183767465,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.3985101016295407,GO:0002027,M1,1,0,GO Biological Processes,19,regulation of heart rate,19_GO:0032501 multicellular organismal process,-3.3985101016295407,11.64846153846154,6.260954302995137,30286,104,100,4,4.0,1.9595917942265424,801|805|808|29119,CALM1|CALM2|CALM3|CTNNA3,-1.2912388183767465,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.3775137424651387,GO:0010799,M1,1,0,GO Biological Processes,19,regulation of peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-3.3775137424651387,20.649545454545454,7.507314282159118,30286,44,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.275443652898152,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.3775137424651387,GO:0021762,M1,1,0,GO Biological Processes,19,substantia nigra development,19_GO:0032502 developmental process,-3.3775137424651387,20.649545454545454,7.507314282159118,30286,44,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.275443652898152,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.3485892536607396,R-HSA-445355,M1,1,0,Reactome Gene Sets,6,Smooth Muscle Contraction,,-3.3485892536607396,20.190666666666665,7.414967467534273,30286,45,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.2592559854966856,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.3212302820057706,R-HSA-2672351,M1,1,0,Reactome Gene Sets,6,Stimuli-sensing channels,,-3.3212302820057706,11.114128440366972,6.088561359801442,30286,109,100,4,4.0,1.9595917942265424,801|805|808|7314,CALM1|CALM2|CALM3|UBB,-1.2359971446356455,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2935885723318985,GO:0033674,M1,1,0,GO Biological Processes,19,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-3.2935885723318985,6.017086092715231,5.0433748170960095,30286,302,100,6,6.0,2.3748684174075834,801|805|808|3326|3357|128344,CALM1|CALM2|CALM3|HSP90AB1|HTR2B|CIMAP3,-1.2182053902349002,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2657413066601837,GO:0000086,M1,1,0,GO Biological Processes,19,G2/M transition of mitotic cell cycle,19_GO:0009987 cellular process,-3.2657413066601837,18.928749999999997,7.154925299640097,30286,48,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.205533663770348,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2657413066601837,GO:2001258,M1,1,0,GO Biological Processes,19,negative regulation of cation channel activity,19_GO:0051179 localization,-3.2657413066601837,18.928749999999997,7.154925299640097,30286,48,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.205533663770348,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2540458778721155,R-HSA-194315,M1,1,0,Reactome Gene Sets,6,Signaling by Rho GTPases,,-3.2540458778721155,3.860821529745042,4.426954275756851,30286,706,100,9,9.0,2.861817604250837,801|805|808|1794|3021|3183|3326|7529|7534,CALM1|CALM2|CALM3|DOCK2|H3-3B|HNRNPC|HSP90AB1|YWHAB|YWHAZ,-1.1961794507971824,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2393412128432733,GO:1903170,M1,1,0,GO Biological Processes,19,negative regulation of calcium ion transmembrane transport,19_GO:0051179 localization,-3.2393412128432733,18.542448979591835,7.073427675390277,30286,49,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.1861196908141036,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2393412128432733,GO:2001259,M1,1,0,GO Biological Processes,19,positive regulation of cation channel activity,19_GO:0051179 localization,-3.2393412128432733,18.542448979591835,7.073427675390277,30286,49,100,3,3.0,1.7058722109231979,801|805|808,CALM1|CALM2|CALM3,-1.1861196908141036,0,1,0,0,-7.843324244599834,227.14499999999998,
1,-3.2181662987580495,R-HSA-112314,M1,1,0,Reactome Gene Sets,6,Neurotransmitter receptors and postsynaptic signal transmission,,-3.2181662987580495,7.386829268292684,5.281133033686107,30286,205,100,5,5.0,2.1794494717703365,801|805|808|4747|4900,CALM1|CALM2|CALM3|NEFL|NRGN,-1.1672487316384443,0,1,0,0,-7.843324244599834,227.14499999999998,
